faq_id,intent_id,intent_name,category,language,question_type,difficulty,question,answer,ground_truth,source
FAQ1234,INT040,noise_policy,Noise,French,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1235,INT040,noise_policy,Noise,French,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1236,INT040,noise_policy,Noise,French,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1237,INT040,noise_policy,Noise,French,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1238,INT040,noise_policy,Noise,French,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1239,INT040,noise_policy,Noise,French,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1240,INT040,noise_policy,Noise,French,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1241,INT040,noise_policy,Noise,Russian,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1242,INT040,noise_policy,Noise,Russian,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1243,INT040,noise_policy,Noise,Russian,Direct,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1244,INT040,noise_policy,Noise,Russian,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1245,INT040,noise_policy,Noise,Russian,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1246,INT040,noise_policy,Noise,Russian,Paraphrased,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1247,INT040,noise_policy,Noise,Russian,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1248,INT040,noise_policy,Noise,Russian,Scenario,Easy,,,"Guests should maintain reasonable noise levels, especially during nighttime hours.",noise_policy.txt
FAQ1249,INT041,guest_conduct,Guest Conduct,English,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1250,INT041,guest_conduct,Guest Conduct,English,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1251,INT041,guest_conduct,Guest Conduct,English,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1252,INT041,guest_conduct,Guest Conduct,English,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1253,INT041,guest_conduct,Guest Conduct,English,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1254,INT041,guest_conduct,Guest Conduct,English,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1255,INT041,guest_conduct,Guest Conduct,English,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1256,INT041,guest_conduct,Guest Conduct,English,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1257,INT041,guest_conduct,Guest Conduct,Arabic,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1258,INT041,guest_conduct,Guest Conduct,Arabic,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1259,INT041,guest_conduct,Guest Conduct,Arabic,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1260,INT041,guest_conduct,Guest Conduct,Arabic,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1261,INT041,guest_conduct,Guest Conduct,Arabic,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1262,INT041,guest_conduct,Guest Conduct,Arabic,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1263,INT041,guest_conduct,Guest Conduct,Arabic,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1264,INT041,guest_conduct,Guest Conduct,Arabic,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1265,INT041,guest_conduct,Guest Conduct,French,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1266,INT041,guest_conduct,Guest Conduct,French,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1267,INT041,guest_conduct,Guest Conduct,French,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1268,INT041,guest_conduct,Guest Conduct,French,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1269,INT041,guest_conduct,Guest Conduct,French,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1270,INT041,guest_conduct,Guest Conduct,French,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1271,INT041,guest_conduct,Guest Conduct,French,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1272,INT041,guest_conduct,Guest Conduct,French,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1273,INT041,guest_conduct,Guest Conduct,Russian,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1274,INT041,guest_conduct,Guest Conduct,Russian,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1275,INT041,guest_conduct,Guest Conduct,Russian,Direct,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1276,INT041,guest_conduct,Guest Conduct,Russian,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1277,INT041,guest_conduct,Guest Conduct,Russian,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1278,INT041,guest_conduct,Guest Conduct,Russian,Paraphrased,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1279,INT041,guest_conduct,Guest Conduct,Russian,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1280,INT041,guest_conduct,Guest Conduct,Russian,Scenario,Easy,,,"Guests are expected to respect hotel property, staff, and other guests. Damage to hotel property may result in additional charges.",guest_conduct.txt
FAQ1281,INT042,privacy_policy,Privacy,English,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1282,INT042,privacy_policy,Privacy,English,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1283,INT042,privacy_policy,Privacy,English,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1284,INT042,privacy_policy,Privacy,English,Paraphrased,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1285,INT042,privacy_policy,Privacy,English,Paraphrased,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1286,INT042,privacy_policy,Privacy,English,Paraphrased,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1287,INT042,privacy_policy,Privacy,English,Scenario,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1288,INT042,privacy_policy,Privacy,English,Scenario,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1289,INT042,privacy_policy,Privacy,Arabic,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1290,INT042,privacy_policy,Privacy,Arabic,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1291,INT042,privacy_policy,Privacy,Arabic,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1292,INT042,privacy_policy,Privacy,Arabic,Paraphrased,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1293,INT042,privacy_policy,Privacy,Arabic,Paraphrased,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1294,INT042,privacy_policy,Privacy,Arabic,Paraphrased,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1295,INT042,privacy_policy,Privacy,Arabic,Scenario,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1296,INT042,privacy_policy,Privacy,Arabic,Scenario,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1297,INT042,privacy_policy,Privacy,French,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1298,INT042,privacy_policy,Privacy,French,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1299,INT042,privacy_policy,Privacy,French,Direct,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
FAQ1300,INT042,privacy_policy,Privacy,French,Paraphrased,Easy,,,Guest information is handled according to the hotel's privacy and security procedures. The current knowledge base does not provide the complete privacy policy or specific data retention periods.,privacy_policy.txt
