booking_id,customer_id,room_id,room_type_id,check_in,check_out,nights,adults,children,booking_status,booking_channel,price_per_night,total_amount
B016486,C005762,R140,RT002,2025-12-22,2025-12-23,1,1,0,Confirmed,Website,2129.09,2129.09
B016487,C009509,R208,RT004,2026-02-01,2026-02-12,11,1,0,Cancelled,Website,3919.76,43117.36
B016488,C006990,R175,RT003,2026-12-12,2026-12-17,5,2,1,Confirmed,Booking Platform,2573.34,12866.7
B016489,C001986,R212,RT004,2026-09-02,2026-09-06,4,2,1,Confirmed,Phone,4740.88,18963.52
B016490,C000631,R160,RT003,2027-02-02,2027-02-16,14,1,0,Completed,Website,3418.31,47856.34
B016491,C009577,R194,RT004,2026-01-06,2026-01-11,5,1,1,Confirmed,Phone,4922.9,24614.5
B016492,C008270,R176,RT003,2025-10-08,2025-10-11,3,2,0,Cancelled,Website,2997.62,8992.86
B016493,C007050,R204,RT004,2027-01-24,2027-02-02,9,3,0,Cancelled,Mobile App,4533.94,40805.46
B016494,C000395,R230,RT005,2027-07-24,2027-08-01,8,4,0,Completed,Booking Platform,5093.01,40744.08
B016495,C005718,R156,RT003,2027-03-23,2027-03-27,4,2,1,Cancelled,Website,2435.86,9743.44
B016496,C001813,R144,RT002,2025-10-02,2025-10-10,8,1,0,Confirmed,Booking Platform,2887.97,23103.76
B016497,C007524,R155,RT002,2025-08-21,2025-09-02,12,2,0,Completed,Website,2726.01,32712.12
B016498,C004097,R250,RT006,2027-05-24,2027-05-30,6,2,0,Completed,Travel Agent,6882.61,41295.66
B016499,C001257,R201,RT004,2027-03-27,2027-03-30,3,1,2,Confirmed,Phone,3714.34,11143.02
B016500,C002857,R180,RT003,2025-09-13,2025-09-26,13,1,0,Completed,Mobile App,2577.53,33507.89
B016501,C005718,R117,RT001,2027-06-30,2027-07-03,3,1,1,Confirmed,Mobile App,1829.03,5487.09
B016502,C000960,R157,RT003,2026-11-11,2026-11-14,3,1,0,Confirmed,Phone,2358.39,7075.17
B016503,C005775,R243,RT006,2026-03-05,2026-03-11,6,2,0,Completed,Website,6518.83,39112.98
B016504,C006290,R111,RT001,2026-10-22,2026-10-23,1,1,0,Completed,Travel Agent,2024.89,2024.89
B016505,C002368,R111,RT001,2025-11-03,2025-11-13,10,1,0,Confirmed,Website,2063.73,20637.3
B016506,C008285,R161,RT003,2026-08-20,2026-08-24,4,2,0,Completed,Website,2747.29,10989.16
B016507,C007452,R120,RT001,2027-01-19,2027-01-21,2,1,0,Confirmed,Booking Platform,1720.84,3441.68
B016508,C007276,R179,RT003,2026-05-10,2026-05-22,12,1,2,Confirmed,Website,2769.99,33239.88
B016509,C006908,R212,RT004,2026-12-28,2026-12-29,1,2,0,Completed,Mobile App,3894.9,3894.9
B016510,C009745,R250,RT006,2026-02-11,2026-02-19,8,2,0,Confirmed,Website,5536.17,44289.36
B016511,C004561,R157,RT003,2026-02-02,2026-02-04,2,1,0,Confirmed,Phone,2549.37,5098.74
B016512,C001960,R131,RT002,2025-12-15,2025-12-27,12,1,0,Completed,Website,2225.58,26706.96
B016513,C002858,R185,RT003,2025-09-12,2025-09-26,14,2,2,Completed,Mobile App,2357.66,33007.24
B016514,C005668,R104,RT001,2025-11-03,2025-11-17,14,1,0,Confirmed,Phone,1979.11,27707.54
B016515,C001586,R112,RT001,2025-08-22,2025-09-05,14,1,1,Cancelled,Phone,1873.16,26224.24
B016516,C005335,R152,RT002,2026-03-13,2026-03-14,1,2,0,Completed,Travel Agent,2889.94,2889.94
B016517,C004400,R174,RT003,2027-05-16,2027-05-18,2,1,0,Completed,Website,2646.19,5292.38
B016518,C002636,R130,RT002,2025-09-25,2025-10-01,6,1,0,Completed,Booking Platform,2788.06,16728.36
B016519,C000663,R197,RT004,2026-07-03,2026-07-17,14,2,0,Completed,Phone,4051.34,56718.76
B016520,C000323,R127,RT002,2027-01-07,2027-01-20,13,1,0,Completed,Phone,2159.33,28071.29
B016521,C008191,R150,RT002,2026-07-16,2026-07-29,13,2,2,Cancelled,Website,2732.57,35523.41
B016522,C004011,R151,RT002,2025-09-30,2025-10-09,9,2,0,Confirmed,Booking Platform,2929.91,26369.19
B016523,C005096,R161,RT003,2026-05-31,2026-06-11,11,1,1,Confirmed,Website,2300.56,25306.16
B016524,C005371,R113,RT001,2025-09-21,2025-09-24,3,1,1,Cancelled,Booking Platform,2241.24,6723.72
B016525,C009325,R213,RT004,2027-03-10,2027-03-12,2,1,0,Confirmed,Booking Platform,3846.84,7693.68
B016526,C006170,R183,RT003,2026-03-16,2026-03-27,11,2,0,No-show,Phone,3365.4,37019.4
B016527,C005332,R101,RT001,2026-09-20,2026-10-03,13,1,0,Completed,Booking Platform,2331.4,30308.2
B016528,C002759,R178,RT003,2026-01-27,2026-01-28,1,1,0,Completed,Website,2817.48,2817.48
B016529,C003317,R153,RT002,2026-05-04,2026-05-06,2,2,0,Cancelled,Travel Agent,2781.57,5563.14
B016530,C009012,R126,RT002,2025-10-10,2025-10-15,5,1,2,Confirmed,Website,2629.93,13149.65
B016531,C008609,R142,RT002,2026-08-01,2026-08-13,12,1,0,Confirmed,Travel Agent,2178.05,26136.6
B016532,C000507,R167,RT003,2025-09-08,2025-09-12,4,1,0,Confirmed,Website,2466.54,9866.16
B016533,C003355,R143,RT002,2026-06-24,2026-07-08,14,2,0,Confirmed,Website,2551.79,35725.06
B016534,C004373,R245,RT006,2026-12-08,2026-12-18,10,3,0,No-show,Website,7317.31,73173.1
B016535,C003752,R229,RT005,2026-10-07,2026-10-09,2,1,0,Cancelled,Mobile App,3898.98,7797.96
B016536,C009644,R173,RT003,2026-09-06,2026-09-09,3,1,0,Completed,Phone,3072.46,9217.38
B016537,C009050,R169,RT003,2025-09-15,2025-09-23,8,2,0,Completed,Phone,3371.81,26974.48
B016538,C005797,R126,RT002,2027-05-17,2027-05-18,1,1,0,Confirmed,Mobile App,2991.39,2991.39
B016539,C001975,R112,RT001,2026-12-18,2026-12-21,3,1,0,Completed,Mobile App,2115.31,6345.93
B016540,C002033,R216,RT005,2026-08-15,2026-08-26,11,3,0,Confirmed,Booking Platform,5732.74,63060.14
B016541,C004971,R153,RT002,2027-02-09,2027-02-13,4,2,1,Completed,Website,2885.28,11541.12
B016542,C001143,R181,RT003,2026-08-25,2026-08-30,5,1,0,Completed,Mobile App,3399.07,16995.35
B016543,C000263,R206,RT004,2026-09-27,2026-10-06,9,2,1,Confirmed,Phone,3948.9,35540.1
B016544,C006645,R249,RT006,2025-11-05,2025-11-06,1,3,2,Confirmed,Travel Agent,5542.49,5542.49
B016545,C006480,R197,RT004,2026-05-30,2026-06-03,4,1,0,Completed,Phone,4442.02,17768.08
B016546,C007827,R118,RT001,2025-12-02,2025-12-08,6,1,0,Completed,Mobile App,1558.71,9352.26
B016547,C009517,R248,RT006,2026-02-07,2026-02-18,11,1,2,No-show,Booking Platform,7772.71,85499.81
B016548,C009547,R182,RT003,2025-08-25,2025-09-01,7,2,0,Completed,Mobile App,2323.31,16263.17
B016549,C002598,R101,RT001,2025-11-11,2025-11-21,10,1,0,Cancelled,Booking Platform,1662.32,16623.2
B016550,C006951,R178,RT003,2026-05-09,2026-05-13,4,2,2,Completed,Booking Platform,2733.17,10932.68
B016551,C006585,R122,RT002,2027-05-10,2027-05-19,9,2,1,Confirmed,Travel Agent,2964.92,26684.28
B016552,C002752,R167,RT003,2027-03-31,2027-04-12,12,2,0,Confirmed,Phone,3096.0,37152.0
B016553,C001431,R146,RT002,2027-06-22,2027-06-30,8,2,0,Completed,Mobile App,2377.78,19022.24
B016554,C005457,R145,RT002,2026-03-27,2026-04-03,7,1,2,Cancelled,Website,2375.36,16627.52
B016555,C007266,R163,RT003,2027-03-28,2027-04-01,4,2,0,Completed,Mobile App,3337.15,13348.6
B016556,C003639,R120,RT001,2026-10-10,2026-10-19,9,1,0,Completed,Booking Platform,2090.91,18818.19
B016557,C001372,R208,RT004,2026-03-28,2026-04-04,7,2,1,Completed,Booking Platform,3875.55,27128.85
B016558,C007794,R116,RT001,2025-11-02,2025-11-07,5,1,1,Completed,Travel Agent,1747.63,8738.15
B016559,C003929,R116,RT001,2027-04-26,2027-05-07,11,1,0,Confirmed,Website,1976.87,21745.57
B016560,C009048,R169,RT003,2026-09-29,2026-10-12,13,1,0,Cancelled,Phone,2803.77,36449.01
B016561,C001003,R133,RT002,2026-10-13,2026-10-23,10,2,0,Cancelled,Phone,3213.09,32130.9
B016562,C000504,R220,RT005,2026-03-24,2026-03-29,5,2,1,Confirmed,Booking Platform,4460.33,22301.65
B016563,C002602,R170,RT003,2026-01-31,2026-02-12,12,2,0,Cancelled,Booking Platform,3298.68,39584.16
B016564,C006808,R198,RT004,2027-07-12,2027-07-17,5,2,0,Confirmed,Phone,4718.42,23592.1
B016565,C004970,R198,RT004,2026-11-25,2026-12-06,11,3,0,Completed,Booking Platform,4826.27,53088.97
B016566,C009150,R120,RT001,2026-09-15,2026-09-19,4,1,0,Cancelled,Booking Platform,1944.13,7776.52
B016567,C000053,R242,RT006,2027-05-19,2027-05-26,7,1,0,Completed,Travel Agent,7754.35,54280.45
B016568,C008664,R209,RT004,2025-12-07,2025-12-17,10,1,0,Cancelled,Website,4886.76,48867.6
B016569,C007833,R204,RT004,2026-11-02,2026-11-13,11,3,1,Cancelled,Website,4467.03,49137.33
B016570,C007388,R221,RT005,2027-02-04,2027-02-15,11,3,0,Cancelled,Travel Agent,3825.3,42078.3
B016571,C003332,R196,RT004,2026-06-09,2026-06-12,3,1,1,Completed,Booking Platform,4295.9,12887.7
B016572,C004192,R231,RT005,2027-07-27,2027-08-01,5,4,0,Confirmed,Website,4977.34,24886.7
B016573,C000767,R204,RT004,2027-08-14,2027-08-26,12,1,1,Cancelled,Website,4684.47,56213.64
B016574,C009095,R118,RT001,2027-07-16,2027-07-23,7,1,0,Completed,Phone,2024.65,14172.55
B016575,C009168,R165,RT003,2026-04-17,2026-04-27,10,2,0,Completed,Booking Platform,3221.26,32212.6
B016576,C003518,R167,RT003,2026-10-02,2026-10-11,9,1,0,Confirmed,Website,2379.71,21417.39
B016577,C002107,R121,RT002,2026-08-02,2026-08-16,14,1,0,Confirmed,Phone,2756.33,38588.62
B016578,C003215,R202,RT004,2027-03-14,2027-03-19,5,2,0,Cancelled,Phone,3599.52,17997.6
B016579,C002690,R136,RT002,2026-09-21,2026-09-25,4,1,0,Cancelled,Booking Platform,2508.43,10033.72
B016580,C006758,R136,RT002,2027-06-24,2027-06-28,4,1,0,Confirmed,Booking Platform,2766.53,11066.12
B016581,C007512,R194,RT004,2026-03-04,2026-03-05,1,1,0,Confirmed,Website,4586.96,4586.96
B016582,C000997,R221,RT005,2026-02-01,2026-02-03,2,3,0,Confirmed,Website,5806.96,11613.92
B016583,C007969,R123,RT002,2026-10-06,2026-10-19,13,1,1,No-show,Booking Platform,2144.42,27877.46
B016584,C002974,R141,RT002,2026-04-03,2026-04-12,9,1,1,Completed,Mobile App,2788.55,25096.95
B016585,C009675,R131,RT002,2026-10-25,2026-10-26,1,1,0,Confirmed,Mobile App,2427.16,2427.16
B016586,C004707,R174,RT003,2026-04-02,2026-04-08,6,1,0,Cancelled,Booking Platform,3491.69,20950.14
B016587,C001876,R181,RT003,2027-08-15,2027-08-18,3,2,2,Completed,Website,2808.47,8425.41
B016588,C009261,R108,RT001,2027-04-04,2027-04-11,7,1,0,Confirmed,Phone,1612.05,11284.35
B016589,C004083,R119,RT001,2026-07-31,2026-08-05,5,1,0,Completed,Travel Agent,1737.71,8688.55
B016590,C001592,R128,RT002,2026-01-13,2026-01-17,4,2,0,Confirmed,Website,2878.8,11515.2
B016591,C002428,R240,RT006,2027-01-12,2027-01-17,5,1,1,Confirmed,Booking Platform,5804.9,29024.5
B016592,C000202,R235,RT005,2026-10-18,2026-10-29,11,3,0,Confirmed,Website,4754.51,52299.61
B016593,C009155,R157,RT003,2026-09-18,2026-09-20,2,2,0,Cancelled,Mobile App,3056.2,6112.4
B016594,C005745,R249,RT006,2026-03-08,2026-03-12,4,4,0,No-show,Phone,6753.88,27015.52
B016595,C007748,R231,RT005,2025-12-02,2025-12-03,1,2,0,Confirmed,Mobile App,5608.18,5608.18
B016596,C005958,R234,RT005,2027-05-11,2027-05-25,14,2,0,Confirmed,Phone,4916.41,68829.74
B016597,C001547,R221,RT005,2026-06-28,2026-07-12,14,3,0,Confirmed,Mobile App,4364.62,61104.68
B016598,C003320,R141,RT002,2026-04-16,2026-04-30,14,1,0,Completed,Website,3105.98,43483.72
B016599,C008334,R112,RT001,2026-02-17,2026-02-23,6,1,1,No-show,Mobile App,2099.2,12595.2
B016600,C006216,R150,RT002,2027-06-06,2027-06-19,13,1,2,Confirmed,Travel Agent,2782.93,36178.09
B016601,C007340,R185,RT003,2027-04-15,2027-04-24,9,2,0,Completed,Website,3114.88,28033.92
B016602,C001461,R214,RT004,2027-05-08,2027-05-16,8,2,0,Completed,Phone,3593.32,28746.56
B016603,C007690,R199,RT004,2025-11-07,2025-11-21,14,3,0,Cancelled,Phone,3256.83,45595.62
B016604,C008227,R110,RT001,2027-04-11,2027-04-13,2,1,0,Completed,Booking Platform,1699.03,3398.06
B016605,C002219,R164,RT003,2027-04-28,2027-05-11,13,2,0,Confirmed,Phone,2765.05,35945.65
B016606,C000856,R118,RT001,2026-07-28,2026-08-04,7,1,1,Confirmed,Website,1976.32,13834.24
B016607,C005959,R248,RT006,2027-01-05,2027-01-13,8,1,0,Cancelled,Website,5716.99,45735.92
B016608,C000694,R179,RT003,2026-05-11,2026-05-17,6,2,0,Confirmed,Booking Platform,2342.48,14054.88
B016609,C002687,R159,RT003,2026-02-21,2026-03-04,11,1,0,Cancelled,Travel Agent,2757.71,30334.81
B016610,C003764,R215,RT004,2027-04-22,2027-05-02,10,3,0,Confirmed,Booking Platform,3866.67,38666.7
B016611,C006131,R155,RT002,2027-06-15,2027-06-25,10,1,0,Confirmed,Website,3176.37,31763.7
B016612,C004711,R231,RT005,2027-05-12,2027-05-20,8,1,0,Confirmed,Phone,5652.87,45222.96
B016613,C002975,R180,RT003,2025-11-17,2025-11-18,1,2,0,Completed,Booking Platform,3343.87,3343.87
B016614,C004370,R208,RT004,2025-08-22,2025-09-02,11,3,0,Confirmed,Travel Agent,3979.81,43777.91
B016615,C008507,R151,RT002,2026-07-28,2026-07-30,2,2,0,Confirmed,Travel Agent,3107.77,6215.54
B016616,C006353,R194,RT004,2026-04-26,2026-04-27,1,1,0,Cancelled,Mobile App,4498.8,4498.8
B016617,C007773,R178,RT003,2025-10-16,2025-10-17,1,1,1,Completed,Website,2994.07,2994.07
B016618,C008250,R190,RT004,2026-09-22,2026-09-23,1,2,0,Confirmed,Travel Agent,4293.2,4293.2
B016619,C002326,R160,RT003,2027-06-07,2027-06-13,6,1,1,Confirmed,Travel Agent,2503.28,15019.68
B016620,C005245,R142,RT002,2026-02-08,2026-02-16,8,1,0,Confirmed,Travel Agent,3064.16,24513.28
B016621,C006132,R181,RT003,2025-10-18,2025-10-25,7,1,0,Completed,Website,2431.23,17018.61
B016622,C001205,R241,RT006,2026-05-13,2026-05-16,3,2,0,Completed,Phone,6439.87,19319.61
B016623,C004538,R213,RT004,2025-08-28,2025-09-04,7,2,2,Confirmed,Mobile App,4366.72,30567.04
B016624,C002346,R174,RT003,2026-03-25,2026-04-01,7,1,0,Confirmed,Travel Agent,2579.0,18053.0
B016625,C008410,R220,RT005,2026-06-13,2026-06-27,14,4,0,Confirmed,Website,5093.95,71315.3
B016626,C002496,R247,RT006,2026-06-07,2026-06-08,1,4,0,Confirmed,Website,6152.4,6152.4
B016627,C007096,R247,RT006,2025-11-15,2025-11-25,10,1,0,Confirmed,Phone,5900.9,59009.0
B016628,C009153,R101,RT001,2027-05-21,2027-05-26,5,1,1,Completed,Mobile App,2216.18,11080.9
B016629,C002639,R129,RT002,2026-08-24,2026-09-04,11,2,0,Confirmed,Mobile App,3159.48,34754.28
B016630,C006896,R235,RT005,2027-06-30,2027-07-10,10,1,0,Confirmed,Booking Platform,5356.5,53565.0
B016631,C006057,R229,RT005,2025-10-03,2025-10-05,2,3,0,Completed,Phone,5498.69,10997.38
B016632,C002408,R167,RT003,2025-11-10,2025-11-18,8,1,1,Completed,Website,3242.08,25936.64
B016633,C009289,R240,RT006,2026-06-04,2026-06-10,6,2,0,Confirmed,Phone,7093.64,42561.84
B016634,C004057,R195,RT004,2025-11-22,2025-12-03,11,2,0,Completed,Phone,3288.31,36171.41
B016635,C002357,R207,RT004,2025-09-02,2025-09-09,7,1,1,Completed,Booking Platform,3285.38,22997.66
B016636,C004282,R234,RT005,2026-02-16,2026-03-02,14,1,0,Completed,Website,5643.27,79005.78
B016637,C000690,R229,RT005,2027-07-17,2027-07-18,1,1,0,Completed,Mobile App,5546.5,5546.5
B016638,C005788,R224,RT005,2027-02-11,2027-02-25,14,2,1,Completed,Booking Platform,5098.03,71372.42
B016639,C008482,R151,RT002,2026-12-12,2026-12-21,9,1,0,Completed,Booking Platform,2873.12,25858.08
B016640,C002564,R138,RT002,2026-11-19,2026-11-23,4,2,1,Completed,Website,2637.04,10548.16
B016641,C001627,R180,RT003,2027-07-20,2027-07-28,8,2,0,Confirmed,Phone,2636.25,21090.0
B016642,C009607,R169,RT003,2026-06-16,2026-06-23,7,2,0,Cancelled,Website,2592.64,18148.48
B016643,C000155,R119,RT001,2025-10-26,2025-11-08,13,1,0,Confirmed,Website,2166.14,28159.82
B016644,C007371,R105,RT001,2026-05-24,2026-05-27,3,1,0,Confirmed,Travel Agent,1909.56,5728.68
B016645,C009615,R218,RT005,2027-03-30,2027-04-10,11,4,0,Cancelled,Travel Agent,5456.65,60023.15
B016646,C000247,R204,RT004,2025-10-12,2025-10-20,8,1,0,Completed,Website,3253.19,26025.52
B016647,C007419,R119,RT001,2026-01-26,2026-02-08,13,1,2,Cancelled,Phone,1978.55,25721.15
B016648,C000591,R233,RT005,2026-08-07,2026-08-12,5,3,0,Confirmed,Booking Platform,5524.32,27621.6
B016649,C001342,R220,RT005,2027-04-07,2027-04-09,2,1,0,Completed,Website,4701.67,9403.34
B016650,C007302,R132,RT002,2026-12-01,2026-12-06,5,1,0,Completed,Booking Platform,2166.11,10830.55
B016651,C006844,R154,RT002,2025-10-31,2025-11-07,7,2,0,Completed,Mobile App,3070.13,21490.91
B016652,C003428,R226,RT005,2026-09-04,2026-09-15,11,3,1,Completed,Booking Platform,5136.77,56504.47
B016653,C008288,R249,RT006,2025-09-05,2025-09-06,1,2,1,Confirmed,Website,6538.17,6538.17
B016654,C007662,R186,RT004,2026-08-03,2026-08-09,6,3,0,Completed,Website,3966.81,23800.86
B016655,C002585,R176,RT003,2027-01-08,2027-01-12,4,2,1,Completed,Travel Agent,2994.76,11979.04
B016656,C007754,R195,RT004,2026-12-27,2026-12-30,3,1,1,Completed,Phone,3929.76,11789.28
B016657,C002592,R141,RT002,2026-06-03,2026-06-10,7,1,0,Confirmed,Website,2805.36,19637.52
B016658,C008253,R131,RT002,2027-03-15,2027-03-29,14,2,1,Confirmed,Booking Platform,2760.22,38643.08
B016659,C002343,R201,RT004,2026-03-02,2026-03-13,11,1,2,Cancelled,Booking Platform,4326.63,47592.93
B016660,C002002,R224,RT005,2026-06-05,2026-06-07,2,2,2,Cancelled,Mobile App,4862.04,9724.08
B016661,C000323,R121,RT002,2026-03-18,2026-03-26,8,1,1,Cancelled,Booking Platform,2573.01,20584.08
B016662,C001904,R234,RT005,2026-08-28,2026-08-29,1,2,0,Completed,Phone,4844.39,4844.39
B016663,C002368,R122,RT002,2026-01-29,2026-01-30,1,1,0,Completed,Website,3033.15,3033.15
B016664,C009729,R195,RT004,2026-05-14,2026-05-16,2,1,0,Completed,Mobile App,3360.28,6720.56
B016665,C006949,R196,RT004,2025-09-29,2025-10-01,2,1,1,Completed,Website,4879.89,9759.78
B016666,C000166,R121,RT002,2026-10-19,2026-10-28,9,1,0,Confirmed,Booking Platform,2996.99,26972.91
B016667,C008198,R190,RT004,2027-04-05,2027-04-11,6,2,0,Completed,Website,3929.87,23579.22
B016668,C003544,R144,RT002,2026-08-24,2026-09-03,10,2,0,Confirmed,Booking Platform,2450.61,24506.1
B016669,C005559,R233,RT005,2027-08-13,2027-08-16,3,1,0,Confirmed,Website,3895.82,11687.46
B016670,C007626,R226,RT005,2027-01-19,2027-01-25,6,1,0,Cancelled,Website,5445.3,32671.8
B016671,C002954,R161,RT003,2026-03-06,2026-03-08,2,2,0,Confirmed,Booking Platform,2613.33,5226.66
B016672,C009702,R200,RT004,2027-05-05,2027-05-08,3,3,0,Completed,Website,3857.68,11573.04
B016673,C003641,R179,RT003,2027-08-02,2027-08-10,8,2,0,Completed,Travel Agent,2320.25,18562.0
B016674,C007220,R165,RT003,2026-01-08,2026-01-18,10,2,1,Completed,Mobile App,2584.91,25849.1
B016675,C005974,R250,RT006,2025-08-27,2025-09-10,14,3,0,Completed,Mobile App,7581.45,106140.3
B016676,C005155,R158,RT003,2027-07-09,2027-07-22,13,2,0,Completed,Booking Platform,3290.07,42770.91
B016677,C002250,R244,RT006,2026-03-31,2026-04-14,14,2,0,Confirmed,Phone,6824.83,95547.62
B016678,C008849,R131,RT002,2026-10-19,2026-10-21,2,1,0,Completed,Mobile App,2776.66,5553.32
B016679,C005828,R199,RT004,2026-09-20,2026-10-03,13,2,1,Completed,Travel Agent,3735.07,48555.91
B016680,C006257,R186,RT004,2026-06-14,2026-06-15,1,2,0,Confirmed,Booking Platform,4449.45,4449.45
B016681,C009385,R234,RT005,2026-08-25,2026-09-04,10,2,0,Confirmed,Website,5298.7,52987.0
B016682,C002895,R215,RT004,2027-07-19,2027-07-22,3,2,1,Completed,Mobile App,4706.43,14119.29
B016683,C007971,R185,RT003,2026-02-27,2026-03-03,4,2,0,Completed,Website,3373.39,13493.56
B016684,C003732,R215,RT004,2027-04-10,2027-04-15,5,1,0,Confirmed,Phone,3752.09,18760.45
B016685,C003639,R217,RT005,2025-11-28,2025-12-02,4,2,0,Completed,Website,4876.73,19506.92
B016686,C000919,R149,RT002,2027-02-28,2027-03-02,2,2,0,Completed,Booking Platform,2421.28,4842.56
B016687,C007231,R112,RT001,2026-08-24,2026-09-06,13,1,0,Cancelled,Booking Platform,1582.56,20573.28
B016688,C009751,R191,RT004,2027-04-25,2027-05-03,8,2,2,Completed,Booking Platform,4799.27,38394.16
B016689,C004223,R175,RT003,2025-11-04,2025-11-16,12,2,1,Completed,Phone,2814.15,33769.8
B016690,C007238,R157,RT003,2026-12-31,2027-01-02,2,2,0,Completed,Booking Platform,3389.26,6778.52
B016691,C005077,R250,RT006,2027-08-04,2027-08-18,14,3,0,Completed,Travel Agent,7317.47,102444.58
B016692,C002120,R183,RT003,2026-08-28,2026-09-03,6,2,0,Completed,Website,2793.85,16763.1
B016693,C007715,R186,RT004,2027-05-03,2027-05-15,12,1,2,Cancelled,Mobile App,4230.92,50771.04
B016694,C009611,R238,RT006,2027-03-07,2027-03-19,12,4,0,Completed,Booking Platform,7881.13,94573.56
B016695,C002622,R110,RT001,2026-01-05,2026-01-15,10,1,1,Completed,Phone,1653.05,16530.5
B016696,C000789,R154,RT002,2025-10-19,2025-11-01,13,1,0,Completed,Website,2297.45,29866.85
B016697,C002664,R139,RT002,2027-03-01,2027-03-02,1,1,0,Completed,Booking Platform,2178.99,2178.99
B016698,C008893,R152,RT002,2026-03-18,2026-03-28,10,1,0,Completed,Website,2278.89,22788.9
B016699,C002957,R149,RT002,2026-11-20,2026-11-30,10,2,0,Confirmed,Website,2396.58,23965.8
B016700,C002684,R159,RT003,2026-04-26,2026-05-09,13,2,1,Cancelled,Booking Platform,2649.07,34437.91
B016701,C002046,R222,RT005,2026-10-29,2026-11-04,6,1,0,Confirmed,Travel Agent,4332.8,25996.8
B016702,C005102,R237,RT006,2026-03-31,2026-04-05,5,4,0,Cancelled,Mobile App,6259.17,31295.85
B016703,C008795,R145,RT002,2027-01-18,2027-01-25,7,1,0,Completed,Phone,2127.11,14889.77
B016704,C003480,R110,RT001,2026-05-04,2026-05-16,12,1,0,Cancelled,Website,2293.86,27526.32
B016705,C004955,R166,RT003,2026-04-06,2026-04-13,7,1,0,Confirmed,Website,3486.04,24402.28
B016706,C006613,R227,RT005,2026-09-24,2026-09-29,5,3,0,Completed,Booking Platform,4630.65,23153.25
B016707,C005463,R111,RT001,2027-06-15,2027-06-18,3,1,1,Completed,Booking Platform,2137.19,6411.57
B016708,C008538,R165,RT003,2027-04-27,2027-05-05,8,2,0,Completed,Website,3428.95,27431.6
B016709,C006140,R181,RT003,2026-08-01,2026-08-04,3,1,0,Confirmed,Phone,2514.59,7543.77
B016710,C001518,R197,RT004,2027-08-05,2027-08-11,6,1,1,Cancelled,Phone,3673.9,22043.4
B016711,C006455,R146,RT002,2027-04-28,2027-05-07,9,1,0,Completed,Website,2452.67,22074.03
B016712,C008708,R110,RT001,2027-02-23,2027-03-03,8,1,0,Confirmed,Booking Platform,1573.23,12585.84
B016713,C005689,R164,RT003,2026-12-07,2026-12-20,13,1,0,No-show,Booking Platform,2332.87,30327.31
B016714,C005950,R188,RT004,2027-04-24,2027-05-05,11,1,1,Confirmed,Mobile App,4230.58,46536.38
B016715,C003204,R207,RT004,2027-07-20,2027-07-21,1,3,0,Completed,Travel Agent,4150.49,4150.49
B016716,C005825,R238,RT006,2026-12-10,2026-12-21,11,4,0,Cancelled,Travel Agent,7853.35,86386.85
B016717,C003558,R101,RT001,2027-04-10,2027-04-24,14,1,0,Completed,Phone,2171.87,30406.18
B016718,C004265,R193,RT004,2025-09-21,2025-10-04,13,1,0,Confirmed,Booking Platform,4871.57,63330.41
B016719,C000921,R164,RT003,2026-09-16,2026-09-22,6,1,0,Confirmed,Website,2760.52,16563.12
