payment_id,booking_id,payment_method,amount_paid,payment_status,refund_amount,transaction_reference
P014494,B014494,Credit Card,26613.36,Paid,0.0,49e62ad8-7f5b-4af6-bdb3-85deab2c87e4
P014495,B014495,Credit Card,58415.06,Paid,0.0,f60c821e-dffe-4825-8099-c7a29fe26791
P014496,B014496,Digital Wallet,99573.04,Refunded,99573.04,8b7967a5-9195-4db7-ac8d-623bb1cd2d16
P014497,B014497,Credit Card,21894.32,Paid,0.0,7ac4b9e1-a312-4e30-a0ab-7c60ff17d3d2
P014498,B014498,Debit Card,86987.89,Paid,0.0,7aa6aa01-1795-4547-9af9-b8aa1ccfa0cf
P014499,B014499,Credit Card,20850.68,Paid,0.0,9142d0c6-1098-40a0-8b9b-c02f9b9f6d4b
P014500,B014500,Digital Wallet,18943.32,Paid,0.0,b1b1bbb0-db33-42e1-97fb-04dbfe381a12
P014501,B014501,Credit Card,42324.0,Paid,0.0,740bae6d-6996-4afd-969c-d9df7f16d3c2
P014502,B014502,Cash,17446.72,Paid,0.0,9793bfca-102e-45b2-b67a-b5e5f236f51e
P014503,B014503,Credit Card,14790.54,Paid,0.0,8b7e0edf-36b2-4bb8-a7d2-ca748252ce60
P014504,B014504,Credit Card,38552.76,Paid,0.0,23b0d5bd-cc92-4a3d-84de-56aba10a0de0
P014505,B014505,Debit Card,37783.62,Paid,0.0,67eaa104-66e0-4249-aad5-2537203ec66b
P014506,B014506,Credit Card,37149.19,Refunded,37149.19,ff549cf3-ac14-49be-a3f2-cc9703e7f703
P014507,B014507,Debit Card,5895.0,Paid,0.0,4c1abcc9-43cb-442f-ade7-976ffd93b208
P014508,B014508,Credit Card,19529.4,Paid,0.0,51801880-86a5-4ede-a185-52e40e217b71
P014509,B014509,Digital Wallet,6737.34,Paid,0.0,da7b5201-fb5a-4cdf-83d7-07114aab3252
P014510,B014510,Digital Wallet,26778.96,Paid,0.0,fc7e639e-3629-428e-aeb8-87977163a4d5
P014511,B014511,Debit Card,37465.74,Paid,0.0,74c4c8c0-eb46-4a58-bd5a-b0c4efd57105
P014512,B014512,Debit Card,11786.16,Paid,0.0,7682b626-7a4b-4176-bce9-980b2aa0029c
P014513,B014513,Debit Card,5075.2,Refunded,5075.2,d8406543-77c3-43ab-aaa2-d1f7973e0558
P014514,B014514,Debit Card,43915.32,Paid,0.0,507a3e52-e54c-4732-a2c7-5916466ef0aa
P014515,B014515,Credit Card,13248.15,Paid,0.0,efc5f2a0-eb13-4daf-92eb-9a16d8e86529
P014516,B014516,Digital Wallet,7488.76,Paid,0.0,3d9e7d87-48b3-4525-9aee-2bc60334a070
P014517,B014517,Debit Card,11561.12,Paid,0.0,e1bab3a0-0bec-4a39-84a8-b14ff3044608
P014518,B014518,Digital Wallet,0.0,Pending,0.0,4c38619f-4078-4276-b093-6dbf7c4e6ad1
P014519,B014519,Digital Wallet,0.0,Failed,0.0,d77d9ad4-d313-4731-a860-bb3074b106d6
P014520,B014520,Credit Card,11145.32,Paid,0.0,1f2a9d1d-4d8b-411f-97e9-16691465560a
P014521,B014521,Digital Wallet,1781.92,Paid,0.0,1399a6f4-7f6b-4021-9753-2bae0753cec7
P014522,B014522,Cash,0.0,Failed,0.0,3783f46b-5779-426b-b11a-e2e6ff45fb54
P014523,B014523,Cash,32739.5,Paid,0.0,c4ab63fd-aa8c-4f4e-a10e-02d17d50c573
P014524,B014524,Digital Wallet,18690.68,Paid,0.0,75a476e6-a9e7-47da-8af1-b7df36f689b0
P014525,B014525,Credit Card,2244.14,Paid,0.0,1802bf7a-a2ab-428d-a8b3-9e4ec08859fd
P014526,B014526,Credit Card,40692.26,Refunded,40692.26,3a424f4e-e5ea-4da2-928b-2e9ff8fa36d5
P014527,B014527,Cash,0.0,Pending,0.0,9c020a5b-46c3-4e82-b0ff-880caec514dc
P014528,B014528,Digital Wallet,28687.3,Refunded,28687.3,c37f7957-160f-48a5-9441-48295caf1083
P014529,B014529,Bank Transfer,0.0,Failed,0.0,6119d0ac-13d2-4448-a89c-452cbd1ba465
P014530,B014530,Cash,0.0,Pending,0.0,5c088e4e-3e0f-4433-97f8-e3474acb3dbf
P014531,B014531,Credit Card,40006.2,Paid,0.0,18b6b5d9-9ff5-4982-9b64-4eecd1ea819c
P014532,B014532,Credit Card,3189.2,Paid,0.0,2c1e1bea-1a09-4205-be40-d18c5e653432
P014533,B014533,Digital Wallet,21575.61,Paid,0.0,cdb27f70-16ab-4e8f-ba0c-c19e0e322779
P014534,B014534,Digital Wallet,67926.76,Paid,0.0,22ce54e9-c7af-4d5f-bdcb-80c8a5983213
P014535,B014535,Bank Transfer,4992.98,Paid,0.0,15b03c2b-f3fc-40a6-9f36-124bf1c1827b
P014536,B014536,Digital Wallet,29416.05,Paid,0.0,ade418dc-21f2-4afd-8730-e4bb6629cdf3
P014537,B014537,Bank Transfer,6217.76,Partially Refunded,4272.16,6a565f43-c452-47b9-bb2d-dff44c2175f1
P014538,B014538,Credit Card,15822.05,Paid,0.0,73b4506f-5bf0-4d52-a797-5c762fce52eb
P014539,B014539,Credit Card,42326.02,Paid,0.0,d2952572-c86e-443f-8e4a-5de6daa58937
P014540,B014540,Digital Wallet,15042.0,Paid,0.0,739a8624-2fbe-496a-a468-e6f454ff3adb
P014541,B014541,Bank Transfer,34333.2,Paid,0.0,d7f69d78-2665-497d-aee2-4a804e0aa972
P014542,B014542,Debit Card,28675.53,Paid,0.0,af7a2fe3-5f5f-4af9-9e6b-fd4e3db6dd65
P014543,B014543,Credit Card,19531.0,Paid,0.0,27e2112e-6bf7-473e-b7f7-885158df61ac
P014544,B014544,Debit Card,3235.62,Paid,0.0,0ac35679-ea73-42b2-9bdb-450b6a50c39f
P014545,B014545,Debit Card,0.0,Failed,0.0,29901ccb-0728-4eb5-b2c7-f1ba3071c1d9
P014546,B014546,Cash,37171.26,Paid,0.0,d7641e2d-c271-459d-9b4d-061efddde55f
P014547,B014547,Cash,97154.72,Paid,0.0,30d22d41-33ca-4d47-b9e7-f2e920adcbc4
P014548,B014548,Digital Wallet,25912.56,Paid,0.0,93b69252-0f96-4d68-a17c-5fd0752c33b8
P014549,B014549,Debit Card,0.0,Pending,0.0,7debd114-dfbe-4bf9-9e27-c7066666ebf5
P014550,B014550,Bank Transfer,8875.77,Paid,0.0,9a9f80ad-78bf-4f0a-a47e-6a5ecaae51d7
P014551,B014551,Credit Card,3064.24,Paid,0.0,29d2ef44-92dc-4b42-a1cd-e8d7080b40a6
P014552,B014552,Bank Transfer,57595.8,Paid,0.0,7ef55f38-8a7b-4490-9164-bb41f7be8387
P014553,B014553,Credit Card,42229.44,Paid,0.0,66dd8609-72e8-480c-9cd0-db7a38f225fd
P014554,B014554,Cash,56880.32,Paid,0.0,a38b08ac-a895-49c1-b79b-9b1757aa6938
P014555,B014555,Digital Wallet,6960.36,Paid,0.0,efcd0bac-d4e6-4f83-8bbc-eb528fc80170
P014556,B014556,Digital Wallet,30281.64,Paid,0.0,8d1a4ed8-8fd6-429a-a9e0-245963d4178e
P014557,B014557,Credit Card,14804.88,Paid,0.0,cd1e93cc-0f53-4d26-8be0-3b9e260ec8eb
P014558,B014558,Debit Card,0.0,Failed,0.0,0154b751-1853-406e-93f4-a7835d8cdccc
P014559,B014559,Debit Card,32419.65,Paid,0.0,d3cf6278-eaec-48b9-aabf-cb7f44fcb37a
P014560,B014560,Cash,43578.21,Paid,0.0,143ba3ac-af83-4df7-8747-12358f4e9ac2
P014561,B014561,Bank Transfer,16778.92,Paid,0.0,8ea84b0c-32d1-4842-aeab-c7dbab28df1d
P014562,B014562,Digital Wallet,16749.06,Paid,0.0,0c047809-966f-4f8d-b830-9da47ae8103c
P014563,B014563,Credit Card,34562.32,Paid,0.0,5548eba0-937e-4901-be2c-787b0e046d62
P014564,B014564,Debit Card,18599.28,Paid,0.0,b5fef0fb-e892-4c26-bbc0-65db1eca6dfb
P014565,B014565,Credit Card,22554.54,Partially Refunded,11893.28,d65ee3ce-34ca-4c24-90bf-7ef6cd0620bc
P014566,B014566,Cash,26701.29,Refunded,26701.29,705873de-c3eb-4421-ac59-32cbf1fdf727
P014567,B014567,Credit Card,43606.94,Partially Refunded,17739.85,b48b560d-4db9-4f72-be0c-2eb207dddd3f
P014568,B014568,Credit Card,21032.16,Refunded,21032.16,9ee714d3-425b-4b1c-9a04-b73f47e9af02
P014569,B014569,Debit Card,11052.16,Paid,0.0,57d46c78-825b-451e-bb71-381d52d78e72
P014570,B014570,Bank Transfer,16750.72,Refunded,16750.72,a6881735-9a41-48cd-9967-c71ca4674ec3
P014571,B014571,Debit Card,57032.22,Partially Refunded,34359.81,6ba4df42-e3ac-4134-a40c-3f9100f07817
P014572,B014572,Bank Transfer,12863.73,Paid,0.0,7118103c-d205-4c1a-9285-e2176a19e946
P014573,B014573,Digital Wallet,0.0,Pending,0.0,c608f743-4c46-4565-a111-e8db0b0e5e4a
P014574,B014574,Bank Transfer,38651.9,Partially Refunded,9226.39,248cc09f-7214-4037-aaaa-b1ed0baf4045
P014575,B014575,Cash,13610.7,Paid,0.0,60a35048-f437-44e5-915c-f4d9c8e5cde6
P014576,B014576,Credit Card,0.0,Failed,0.0,2869729d-d927-4294-94d3-3942297f91ab
P014577,B014577,Cash,4346.42,Refunded,4346.42,5eeb171e-959f-4305-9b76-29a350def042
P014578,B014578,Credit Card,35509.5,Paid,0.0,8481eb7a-fe3f-424f-a2d6-d820cff190fc
P014579,B014579,Digital Wallet,3300.35,Paid,0.0,f15d19dd-60f4-4b3d-9cf7-9e506796910f
P014580,B014580,Credit Card,0.0,Pending,0.0,d2cd772a-b88b-4f0c-ad1b-4a62aa00a66c
P014581,B014581,Digital Wallet,0.0,Failed,0.0,353ecbd9-dfe8-4237-8dbe-4e8c4c575e6b
P014582,B014582,Credit Card,17999.01,Paid,0.0,ee323719-e89c-416f-aa71-4a007157d927
P014583,B014583,Debit Card,29982.1,Paid,0.0,7a89247d-5d95-42da-bc59-15154a1ce442
P014584,B014584,Debit Card,60704.54,Paid,0.0,e265f14e-e15e-4259-b591-0f7b5d7eaaaa
P014585,B014585,Credit Card,18030.0,Paid,0.0,2bc1c62c-c4c6-4ec4-bf99-d2a1ca2d73c4
P014586,B014586,Digital Wallet,0.0,Pending,0.0,8b0716b3-a75e-4aec-a9de-35662658792e
P014587,B014587,Digital Wallet,22612.8,Refunded,22612.8,200f05d2-4144-4e1f-9a3a-4e0504e35494
P014588,B014588,Bank Transfer,59329.66,Paid,0.0,0c32ae1f-6e21-4e4c-a387-aaa2143810ad
P014589,B014589,Debit Card,33500.8,Paid,0.0,f75071e7-e498-42e2-bc09-dff157abd0c5
P014590,B014590,Credit Card,13406.31,Paid,0.0,356e9e27-a91b-4f6e-a0f4-4fe0512115a3
P014591,B014591,Credit Card,31698.66,Paid,0.0,94ff02c6-e44f-4f07-8e16-f9bb3cc1798e
P014592,B014592,Credit Card,0.0,Pending,0.0,be8ca3c0-9d9e-40a4-9b2a-041db0e37cf4
P014593,B014593,Credit Card,95618.04,Paid,0.0,32397330-b26e-426b-952f-eddb7283a4e0
P014594,B014594,Digital Wallet,0.0,Pending,0.0,540119a6-3e2e-4d6c-a0c1-0900901ded6a
P014595,B014595,Credit Card,19360.32,Paid,0.0,1a36e50b-ffb7-4673-a0d1-b091c5fcc5e4
P014596,B014596,Digital Wallet,0.0,Failed,0.0,175669a7-1d62-4688-92f0-a81c4cff355f
P014597,B014597,Bank Transfer,27972.72,Paid,0.0,948339e3-928f-4b88-b13e-c842529390a0
P014598,B014598,Debit Card,0.0,Pending,0.0,8b261e41-3030-41f1-bc2a-0b81bf411bdd
P014599,B014599,Credit Card,25542.7,Paid,0.0,50ee0c8d-01c1-43e4-bfaf-d8607b32b771
P014600,B014600,Bank Transfer,7801.2,Paid,0.0,5b900852-e6b7-4a48-8088-8400316a93db
P014601,B014601,Credit Card,23130.8,Paid,0.0,c5b02115-5240-4fb5-bb7f-9d7dc08220c1
P014602,B014602,Credit Card,31673.98,Paid,0.0,2a6a9ef2-0b9f-4769-8f31-e1e834a96438
P014603,B014603,Credit Card,0.0,Pending,0.0,4f7aa651-31e4-4ab2-a689-a6eeae16b86a
P014604,B014604,Credit Card,29954.33,Paid,0.0,06a04d90-8817-4891-ab5e-68a3b0533e0c
P014605,B014605,Credit Card,18089.84,Paid,0.0,cf87d8d1-b55f-4381-8126-6eeeee95b159
P014606,B014606,Credit Card,35534.64,Refunded,35534.64,a29aafec-bf47-42dd-ba6c-349b24abe7a6
P014607,B014607,Digital Wallet,23822.88,Paid,0.0,c7ac29a3-c1f4-4eec-9799-dd4846727b34
P014608,B014608,Debit Card,12046.59,Paid,0.0,0a5bd9ac-feed-4ef1-8d6d-8989702fd7ce
P014609,B014609,Debit Card,41041.44,Paid,0.0,0129467d-e533-49aa-867d-48e0d78ad15b
P014610,B014610,Credit Card,29807.31,Partially Refunded,18106.24,0784e3ad-a267-46eb-a27f-da576bae42cf
P014611,B014611,Credit Card,9615.3,Refunded,9615.3,a80cdabe-d8ff-4f8c-b712-4b126d0a3657
P014612,B014612,Credit Card,24631.6,Paid,0.0,b1acf528-a3e5-44d4-a3ef-7114bffa64cc
P014613,B014613,Credit Card,27688.56,Paid,0.0,82b51c6c-187c-43b3-bd44-89e8ad9c59df
P014614,B014614,Debit Card,3244.56,Paid,0.0,d920af63-4d00-4278-8195-a343a7d1b3c4
P014615,B014615,Bank Transfer,32822.9,Paid,0.0,2ce50962-7bb3-4218-83c1-6cb343174c06
P014616,B014616,Credit Card,0.0,Pending,0.0,f6ca347e-02bf-402c-a86f-0aaa1d43b2b9
P014617,B014617,Debit Card,14152.1,Paid,0.0,43206fb0-3b9d-4c11-9ba2-fdacc1b3bf12
P014618,B014618,Credit Card,18196.4,Paid,0.0,274c4b04-b0a5-430a-b1f6-65459065865b
P014619,B014619,Credit Card,9283.76,Paid,0.0,d839c640-ff72-4472-8a6d-192bd58ae17f
P014620,B014620,Credit Card,35677.73,Paid,0.0,336ceb98-c40e-44a8-a691-775df64b1fc4
P014621,B014621,Credit Card,31889.0,Paid,0.0,e12f4cca-81bb-4387-9fbd-c8de9080e04e
P014622,B014622,Debit Card,44217.9,Paid,0.0,464def1e-12d7-4b76-8f2d-419e991fd9f2
P014623,B014623,Cash,13913.5,Paid,0.0,37b51cce-b85b-486d-8b61-00c7a073dd7e
P014624,B014624,Credit Card,18442.34,Paid,0.0,c61727d5-f001-4a17-b0ed-c57677c45773
P014625,B014625,Credit Card,10735.5,Paid,0.0,7cd188ea-b5ca-46e2-8775-1227a5236424
P014626,B014626,Credit Card,6694.28,Paid,0.0,2510cd18-4761-4c61-8aed-418a9bec64e6
P014627,B014627,Cash,3495.77,Paid,0.0,e5629844-05b2-410f-bca8-0b09ae1589dd
P014628,B014628,Credit Card,10952.43,Paid,0.0,621ca479-3ce8-4117-88c8-1b304212bf32
P014629,B014629,Debit Card,17957.25,Paid,0.0,72cf528d-81c4-4f62-8630-cf4583257523
P014630,B014630,Credit Card,23592.8,Paid,0.0,e3becb84-9cd9-4c44-a2f2-0b93c0ebc265
P014631,B014631,Credit Card,0.0,Failed,0.0,9eb5c6c6-3db8-4a02-8b02-32aa9925af79
P014632,B014632,Digital Wallet,7258.28,Paid,0.0,939f2571-b82d-4133-816e-3ba42650d625
P014633,B014633,Debit Card,27362.7,Refunded,27362.7,1f81dcfc-9642-49a0-8fb9-26b03bc8f2c0
P014634,B014634,Debit Card,22028.22,Paid,0.0,6c807053-61fc-49e6-8add-de02bdb06aae
P014635,B014635,Debit Card,40759.95,Partially Refunded,12423.7,46c0ce25-8f4d-4ff8-9f15-f11c9a92b4d1
P014636,B014636,Credit Card,8754.66,Paid,0.0,06ea17e0-4a87-41b7-be92-6ed1f378186d
P014637,B014637,Cash,20999.12,Paid,0.0,b73a1ec8-b62b-4fb9-a079-efbbfe37b598
P014638,B014638,Cash,5251.66,Paid,0.0,98b64799-105e-4a4e-acfe-e16a4ba738be
P014639,B014639,Credit Card,9682.26,Paid,0.0,21af1a32-7194-4853-90e4-02f5a312cfcb
P014640,B014640,Credit Card,18459.91,Paid,0.0,7fd1c8d1-2451-4308-b18d-01d586655b84
P014641,B014641,Credit Card,34340.8,Paid,0.0,9ed9ab76-bc42-40de-bcaa-6f55131ba072
P014642,B014642,Bank Transfer,33802.74,Paid,0.0,40fdb426-a7c5-4658-a1cb-c2ad54ab5826
P014643,B014643,Credit Card,11903.76,Refunded,11903.76,cf9c3131-d402-463b-b3a4-3b03b3955270
P014644,B014644,Credit Card,43373.25,Paid,0.0,23fe0b7a-da63-4559-ba9c-c26c43a6f0ea
P014645,B014645,Credit Card,32731.0,Paid,0.0,d4fdc6b9-9bcc-453f-9da5-965248b98db7
P014646,B014646,Debit Card,41996.9,Paid,0.0,cad74a59-887a-412a-9ef0-f3a47b294031
P014647,B014647,Credit Card,29990.28,Partially Refunded,17929.94,6831d1ef-d0f4-4d32-a7c9-a49963459c15
P014648,B014648,Digital Wallet,47385.7,Refunded,47385.7,91f47fa9-8bc5-46d6-a6ab-058c40964f23
P014649,B014649,Debit Card,3525.81,Partially Refunded,2135.39,ce66b48e-a1d9-45be-9a61-f91d75cab35d
P014650,B014650,Cash,29325.15,Partially Refunded,20404.89,9464f400-de68-4c34-83dc-c1de5a2827c3
P014651,B014651,Cash,40084.6,Refunded,40084.6,64031469-2e97-48c4-9288-10617c1b69bd
P014652,B014652,Digital Wallet,22768.8,Paid,0.0,699befcd-30ce-41c8-911b-7db19b16a3a5
P014653,B014653,Digital Wallet,40362.98,Refunded,40362.98,fe611562-a78f-4770-b2f9-e65d577503d8
P014654,B014654,Digital Wallet,5109.96,Paid,0.0,1325fc12-cfd7-482b-baaa-94196f6535de
P014655,B014655,Debit Card,18672.12,Paid,0.0,03840bdb-5f42-4493-9cb2-9c5b9c77fab2
P014656,B014656,Debit Card,0.0,Failed,0.0,5e02cfc2-8fb4-40fc-8166-add222c30ee9
P014657,B014657,Debit Card,4825.41,Paid,0.0,25d8ecd7-f8fb-45b6-ae4f-e973ce6f08cc
P014658,B014658,Digital Wallet,64344.7,Paid,0.0,de98c187-b005-4da6-a4fb-ce874e23159e
P014659,B014659,Debit Card,20974.17,Paid,0.0,3cfc33c8-f55f-4f3f-8c53-18902450faf0
P014660,B014660,Credit Card,20740.94,Paid,0.0,826899f9-638c-4784-a123-8e4f9643d412
P014661,B014661,Cash,43735.3,Paid,0.0,5da21ae9-0f1d-4b49-9661-06b4c2d168c8
P014662,B014662,Cash,3262.52,Partially Refunded,1382.58,0e5ea7e4-31d3-4a1e-a129-c301533f009d
P014663,B014663,Bank Transfer,20475.13,Refunded,20475.13,39cb11af-ccc3-4714-bba0-79839a70df17
P014664,B014664,Credit Card,6397.36,Paid,0.0,b8599ce6-7456-4b2d-b6e9-f9503ff7be18
P014665,B014665,Credit Card,11161.85,Paid,0.0,a5b010d3-800c-49ff-92d0-bcbaab3f7aef
P014666,B014666,Debit Card,6143.46,Paid,0.0,7ef50ba8-6bac-42dc-a1b3-e34179173566
P014667,B014667,Credit Card,0.0,Failed,0.0,87c2d0b6-386d-4fa6-bfcb-3ccda19314ac
P014668,B014668,Credit Card,9382.71,Paid,0.0,698044d9-2e9e-4f59-a6ce-4bbb595ac758
P014669,B014669,Credit Card,42387.6,Refunded,42387.6,a50f4723-b5c8-4958-a45d-939e64515094
P014670,B014670,Credit Card,6693.24,Paid,0.0,ede9ec03-f803-46e7-9c47-78840941b8b3
P014671,B014671,Cash,63711.63,Paid,0.0,1a88077f-ba73-4216-bfd6-28f112e4bc80
P014672,B014672,Credit Card,0.0,Failed,0.0,196c4bdf-0b15-44a7-90dd-3e4ee9bef09b
P014673,B014673,Debit Card,4357.76,Paid,0.0,8e7ce680-bcc4-429a-af9c-7acc1e95a32f
P014674,B014674,Credit Card,39050.52,Paid,0.0,9043772f-2f00-49b0-a00e-2688821f37ce
P014675,B014675,Credit Card,4614.66,Paid,0.0,befc36eb-891f-429c-afa1-f071447995fb
P014676,B014676,Credit Card,36959.23,Paid,0.0,e8934e72-f6f4-4011-a2bd-9236196205a8
P014677,B014677,Credit Card,9637.1,Paid,0.0,c4acc30e-f6c4-4f7b-8d65-adcfb9f6cb39
P014678,B014678,Bank Transfer,47963.6,Paid,0.0,9c43493f-6aab-4767-babd-5695a0b2804d
P014679,B014679,Cash,11081.4,Paid,0.0,efb1adc8-2ae5-489f-a580-d5158f5c504b
P014680,B014680,Bank Transfer,32340.21,Paid,0.0,4d60edbc-5e83-47cd-9a5a-fefc1069ac74
P014681,B014681,Bank Transfer,30376.94,Paid,0.0,51b445b4-d26f-47bf-a2af-4a6fca540169
P014682,B014682,Credit Card,11527.24,Paid,0.0,87025062-9e1d-4536-9ebb-8a528caf888f
P014683,B014683,Credit Card,21049.2,Paid,0.0,0e6d9f5e-4dc7-4540-89fe-c4df0966afb1
P014684,B014684,Credit Card,13013.88,Paid,0.0,bd652dbe-0de0-43e9-92e9-f68302191330
P014685,B014685,Debit Card,22331.2,Paid,0.0,224c7ef6-5ada-46bd-b89c-6d54afc465b6
P014686,B014686,Credit Card,38921.28,Paid,0.0,0acfd39f-4a7f-444e-a655-075e6c475f8d
P014687,B014687,Cash,31854.96,Partially Refunded,9047.92,e2e0bdd4-66ef-4b63-bec3-d37415d0ea48
P014688,B014688,Credit Card,52690.55,Paid,0.0,35e4ddf2-961b-45db-a4d5-57da18156c61
P014689,B014689,Credit Card,101782.98,Paid,0.0,8413adcc-d946-4180-8afb-2154614f0162
P014690,B014690,Credit Card,52733.23,Paid,0.0,e5b55623-c530-40fd-b332-fba6671d6a8d
P014691,B014691,Credit Card,10802.19,Paid,0.0,0e3d92cf-c503-4750-bda3-81d4402842b5
P014692,B014692,Credit Card,42121.35,Refunded,42121.35,10548f9a-4784-4baf-b59b-3504527f2874
P014693,B014693,Credit Card,64016.81,Paid,0.0,ca46d008-0824-4338-95b0-89256dfe1a1c
P014694,B014694,Debit Card,32000.0,Paid,0.0,dba2a6f0-ce82-4667-8b1f-c9ea744e3cbf
P014695,B014695,Credit Card,36144.22,Partially Refunded,20840.83,d749e966-cc91-4fbb-937f-25dd0044d07e
P014696,B014696,Credit Card,27158.58,Paid,0.0,f0f62758-05b8-4ed6-a1d2-4c40a60cfc71
P014697,B014697,Debit Card,33913.46,Paid,0.0,9b78eb6e-dca1-450f-bc7a-5c701bf78a9e
P014698,B014698,Digital Wallet,13772.65,Paid,0.0,f8a75961-9ef1-4422-bc16-c7dcb88f6b7f
P014699,B014699,Credit Card,3219.33,Paid,0.0,9e408009-646c-41a0-b4fc-4cb798a96723
P014700,B014700,Credit Card,17222.87,Partially Refunded,9282.29,228d5f02-efda-464d-b5d8-8bda55630345
P014701,B014701,Credit Card,49659.72,Refunded,49659.72,756d67d6-6257-4987-b1a8-cdd494828ae7
P014702,B014702,Cash,18498.88,Paid,0.0,8326c605-25e7-474c-82cc-21bf2cbdee7b
P014703,B014703,Credit Card,10329.56,Paid,0.0,312a567e-a22b-4d9c-9d95-2c82ca1ad19f
P014704,B014704,Debit Card,33796.56,Paid,0.0,498bf81b-7b2f-43b7-be23-ddc87d992d43
P014705,B014705,Credit Card,24138.99,Paid,0.0,a208ea13-67fa-4c9d-9262-d67de569d4fb
P014706,B014706,Credit Card,24562.4,Paid,0.0,e41b5554-4dc9-47e0-8288-b1f189d69410
P014707,B014707,Credit Card,34291.68,Refunded,34291.68,3ef9eb78-16ae-4f63-a931-1b584a3b2af5
P014708,B014708,Digital Wallet,0.0,Pending,0.0,26c5c971-b0d7-4517-8adc-e618a314278a
P014709,B014709,Credit Card,17557.6,Paid,0.0,bb46323d-0135-42f0-89e7-7859bf081192
P014710,B014710,Debit Card,41485.4,Partially Refunded,24717.57,a2f93778-2865-4144-ba4b-edba17b00037
P014711,B014711,Credit Card,3201.63,Paid,0.0,6e5c680c-3296-4991-8add-45fd08f45c59
P014712,B014712,Credit Card,39826.6,Paid,0.0,097c3cb2-ade6-430c-bc40-5d24cbcf6b9d
P014713,B014713,Debit Card,22873.4,Paid,0.0,fb6dfcd2-e64d-4154-b354-6174f5d5f5cd
P014714,B014714,Credit Card,3136.3,Paid,0.0,bb6c48af-a0cc-4259-9389-359e034f0345
P014715,B014715,Debit Card,40031.74,Paid,0.0,a7de3792-dd10-4fa9-bcbc-da4008b7bc35
P014716,B014716,Credit Card,38149.54,Paid,0.0,618ac6cb-90a6-4646-8ae4-93538041c366
P014717,B014717,Credit Card,12602.25,Paid,0.0,82418b66-8857-46a5-a6a1-59344fd87789
P014718,B014718,Credit Card,4731.42,Paid,0.0,ecd0d59e-de2d-42c7-98cd-1e36abf6d54c
P014719,B014719,Credit Card,5906.0,Paid,0.0,690833e4-4f23-410b-a524-e1056984639b
P014720,B014720,Debit Card,64647.1,Refunded,64647.1,23d9edad-2928-4f1c-ae52-4431769de2d0
P014721,B014721,Credit Card,32987.88,Paid,0.0,beffce33-1dda-4aea-a241-d6ea4f9f8b68
P014722,B014722,Credit Card,0.0,Failed,0.0,99640657-d529-4e58-88ba-b0362ad35b14
P014723,B014723,Credit Card,19212.0,Paid,0.0,78ee14c6-5a7b-46dc-b1c0-5a00e33e4a73
P014724,B014724,Credit Card,11115.48,Paid,0.0,baf22311-46e6-4483-832d-197adc03ec29
P014725,B014725,Debit Card,0.0,Pending,0.0,048e8fce-3d59-4c69-8e03-0dbae1c13c11
P014726,B014726,Debit Card,10716.51,Paid,0.0,bfec5484-d7bb-444c-8650-ba99c14f1b38
P014727,B014727,Credit Card,62759.36,Paid,0.0,7d7ffbcf-be6b-42f6-9235-880c01a29d7d
P014728,B014728,Debit Card,17216.01,Paid,0.0,d714047c-56dd-4b9e-bca0-ee664d463fc7
P014729,B014729,Cash,7009.65,Paid,0.0,253cf05b-7470-43b8-860c-4c926d00fcb6
P014730,B014730,Credit Card,0.0,Pending,0.0,933a99a8-3f35-430c-8da8-14189b326b84
P014731,B014731,Credit Card,23770.1,Paid,0.0,c6ced0e5-c51f-4b01-ba99-f0221ee948f6
P014732,B014732,Credit Card,20598.48,Paid,0.0,b6a06122-37bb-4939-a911-c5b1fe0747a3
P014733,B014733,Credit Card,2560.21,Paid,0.0,dcb996a3-4357-4dd1-a3cb-b6ef16c9c514
P014734,B014734,Debit Card,26402.09,Paid,0.0,c8a3e6bc-220d-4e42-b941-827a7f0c1916
P014735,B014735,Debit Card,19211.6,Paid,0.0,40471cfb-0e95-4fcf-936e-e5df1dea07ff
P014736,B014736,Credit Card,8668.24,Paid,0.0,9b9575b4-cc7c-45fe-8f51-f8e5a99c3780
P014737,B014737,Credit Card,0.0,Pending,0.0,659441e9-6ca5-464f-b2d9-12344ae871a8
P014738,B014738,Credit Card,84195.21,Paid,0.0,6cb0daaa-8f95-447f-a98c-31aa02bacf24
P014739,B014739,Cash,13798.62,Paid,0.0,c3569e87-56be-49eb-94a2-08866352cda0
P014740,B014740,Credit Card,4031.54,Paid,0.0,e3d92f6e-0508-4cac-aeab-a91c84fcbe19
P014741,B014741,Cash,0.0,Failed,0.0,65cc4368-881d-46c7-850c-93683446404b
P014742,B014742,Cash,7073.4,Refunded,7073.4,9f9fa0ad-e003-48dc-ab99-67b00e72f66e
P014743,B014743,Cash,42886.8,Refunded,42886.8,a9ac8746-d8f1-40f1-b9b6-c61b572ddacc
P014744,B014744,Debit Card,109273.22,Paid,0.0,fcbe0b55-cb0f-45e6-9371-60af3e6fdff7
P014745,B014745,Debit Card,55323.1,Paid,0.0,36bfccab-b195-437e-8154-fceafe8da5f5
P014746,B014746,Cash,52564.12,Paid,0.0,2218ed13-5c96-4a1a-ae43-0ed5f023a405
P014747,B014747,Digital Wallet,55642.77,Paid,0.0,03f8cb27-33f9-4945-900d-86f1b7515768
