feedback_id,customer_id,booking_id,feedback_category,rating,sentiment,feedback_text,feedback_channel,would_recommend
FB004128,C002382,B013905,Room,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004129,C002233,B019516,Location,2,Negative,The room was not clean enough.,Email,No
FB004130,C004135,B011833,Service,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB004131,C001529,B015281,Overall Experience,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004132,C005125,B010347,Room,1,Negative,There were some issues during the stay.,Email,No
FB004133,C000233,B005164,Staff,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004134,C007593,B001334,Location,4,Positive,Very good service and friendly staff.,Survey,Yes
FB004135,C007668,B005717,Overall Experience,4,Positive,The room was clean and comfortable.,Website,Yes
FB004136,C001780,B014170,Room,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004137,C001397,B010009,Location,5,Positive,The room was clean and comfortable.,Survey,Yes
FB004138,C002161,B015195,Service,3,Neutral,The service was average.,In-Hotel,Maybe
FB004139,C005107,B001985,Room,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004140,C002294,B004732,Room,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004141,C007061,B002436,Room,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004142,C006657,B009484,Payment,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004143,C000926,B010257,Staff,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004144,C000960,B019350,Service,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004145,C001234,B012847,Overall Experience,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004146,C002861,B007802,Payment,1,Negative,The room was not clean enough.,In-Hotel,No
FB004147,C000537,B003921,Facilities,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB004148,C001429,B014060,Payment,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB004149,C003303,B009606,Booking,2,Negative,The overall experience was disappointing.,Survey,No
FB004150,C007763,B005364,Booking,4,Positive,Very good service and friendly staff.,Mobile App,Yes
FB004151,C001436,B007563,Room,5,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB004152,C001189,B009878,Payment,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB004153,C003837,B019142,Facilities,3,Neutral,Overall experience was satisfactory.,Survey,Maybe
FB004154,C005007,B002814,Payment,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB004155,C000491,B007498,Staff,3,Neutral,Overall experience was satisfactory.,Mobile App,Maybe
FB004156,C003644,B000537,Staff,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004157,C005549,B017952,Facilities,2,Negative,The room was not clean enough.,Email,No
FB004158,C005366,B001140,Payment,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004159,C006782,B004117,Location,4,Positive,The room was clean and comfortable.,Website,Yes
FB004160,C005122,B006096,Staff,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004161,C000466,B016117,Staff,2,Negative,The staff could have been more helpful.,Survey,No
FB004162,C005193,B017874,Cleanliness,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004163,C009741,B000618,Payment,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004164,C006632,B001311,Staff,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004165,C004024,B015105,Service,4,Positive,The room was clean and comfortable.,Website,Yes
FB004166,C009499,B017024,Payment,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB004167,C004197,B003252,Booking,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004168,C000561,B003548,Cleanliness,2,Negative,The service was slower than expected.,In-Hotel,No
FB004169,C002683,B018642,Staff,1,Negative,The room was not clean enough.,Mobile App,No
FB004170,C000532,B011759,Cleanliness,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004171,C009800,B006628,Booking,2,Negative,The room was not clean enough.,Website,No
FB004172,C004729,B015467,Facilities,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB004173,C003640,B005001,Facilities,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004174,C009149,B007717,Payment,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB004175,C000186,B007720,Booking,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB004176,C009726,B007801,Food,3,Neutral,The experience was acceptable overall.,Email,Maybe
FB004177,C000509,B010105,Food,5,Positive,The room was clean and comfortable.,Website,Yes
FB004178,C008773,B018340,Payment,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004179,C005620,B001122,Room,5,Positive,Very good service and friendly staff.,Website,Yes
FB004180,C009755,B002657,Cleanliness,3,Neutral,The experience was acceptable overall.,Website,Maybe
FB004181,C001375,B003479,Cleanliness,3,Neutral,The experience was acceptable overall.,Survey,Maybe
FB004182,C006123,B008674,Facilities,2,Negative,The service was slower than expected.,Mobile App,No
FB004183,C000179,B017127,Food,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004184,C002759,B016528,Overall Experience,3,Neutral,The experience was acceptable overall.,Survey,Maybe
FB004185,C009181,B007034,Staff,1,Negative,The overall experience was disappointing.,In-Hotel,No
FB004186,C007239,B011468,Staff,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB004187,C006341,B019988,Staff,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004188,C006021,B003527,Facilities,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004189,C009427,B001836,Booking,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004190,C001240,B008346,Location,3,Neutral,Overall experience was satisfactory.,Mobile App,Maybe
FB004191,C001476,B016465,Food,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004192,C009628,B009672,Food,4,Positive,Very good service and friendly staff.,Survey,Yes
FB004193,C001411,B001043,Overall Experience,1,Negative,The room was not clean enough.,In-Hotel,No
FB004194,C000368,B009318,Cleanliness,3,Neutral,The service was average.,In-Hotel,Maybe
FB004195,C002379,B015703,Room,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004196,C001816,B000983,Payment,2,Negative,The service was slower than expected.,Mobile App,No
FB004197,C005068,B009546,Cleanliness,3,Neutral,"Everything was fine, but nothing exceptional.",Mobile App,Maybe
FB004198,C001742,B004405,Booking,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB004199,C004233,B018466,Payment,5,Positive,Very good service and friendly staff.,Survey,Yes
FB004200,C007229,B018855,Food,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004201,C006644,B011801,Booking,5,Positive,The room was clean and comfortable.,Survey,Yes
FB004202,C008145,B019164,Payment,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004203,C009139,B000378,Overall Experience,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004204,C005790,B000358,Overall Experience,1,Negative,The staff could have been more helpful.,In-Hotel,No
FB004205,C002565,B012623,Service,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004206,C000679,B019743,Location,2,Negative,There were some issues during the stay.,Email,No
FB004207,C008107,B013296,Overall Experience,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB004208,C002736,B007913,Food,5,Positive,Very good service and friendly staff.,Website,Yes
FB004209,C008576,B013215,Room,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004210,C005535,B009872,Staff,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004211,C004562,B017962,Service,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004212,C001205,B016622,Staff,5,Positive,The room was clean and comfortable.,Email,Yes
FB004213,C008287,B002235,Location,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004214,C006333,B019188,Payment,5,Positive,Very good service and friendly staff.,Website,Yes
FB004215,C001272,B014465,Facilities,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB004216,C009441,B012223,Overall Experience,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004217,C006008,B019900,Room,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004218,C001761,B015732,Location,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004219,C000447,B008615,Staff,2,Negative,The service was slower than expected.,Email,No
FB004220,C005585,B007785,Service,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004221,C006999,B017848,Overall Experience,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004222,C003342,B005486,Food,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB004223,C004976,B007224,Overall Experience,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004224,C008929,B004549,Service,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB004225,C007104,B018933,Service,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB004226,C009775,B002719,Facilities,3,Neutral,The experience was acceptable overall.,In-Hotel,Maybe
FB004227,C006866,B005848,Overall Experience,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004228,C008514,B001257,Overall Experience,3,Neutral,The service was average.,Survey,Maybe
FB004229,C000624,B002641,Facilities,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004230,C001132,B002653,Booking,5,Positive,The room was clean and comfortable.,Email,Yes
FB004231,C008760,B007126,Booking,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004232,C003052,B004414,Payment,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004233,C004351,B008754,Booking,1,Negative,The room was not clean enough.,Mobile App,No
FB004234,C009887,B009164,Cleanliness,4,Positive,The room was clean and comfortable.,Email,Yes
FB004235,C002840,B001337,Overall Experience,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB004236,C000493,B000114,Room,4,Positive,The room was clean and comfortable.,Email,Yes
FB004237,C005673,B015496,Overall Experience,2,Negative,The overall experience was disappointing.,Website,No
FB004238,C008198,B016667,Cleanliness,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB004239,C000751,B009160,Cleanliness,3,Neutral,Overall experience was satisfactory.,Email,Maybe
FB004240,C002812,B013484,Staff,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004241,C008038,B017758,Overall Experience,2,Negative,The room was not clean enough.,Mobile App,No
FB004242,C000876,B013105,Location,1,Negative,There were some issues during the stay.,In-Hotel,No
FB004243,C000146,B018327,Cleanliness,1,Negative,There were some issues during the stay.,Email,No
FB004244,C005197,B012763,Room,4,Positive,The room was clean and comfortable.,Email,Yes
FB004245,C000670,B004346,Facilities,5,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004246,C004805,B007050,Payment,5,Positive,The room was clean and comfortable.,Survey,Yes
FB004247,C006860,B000381,Staff,4,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004248,C001610,B004844,Facilities,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004249,C006446,B015142,Staff,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004250,C005896,B016368,Room,5,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB004251,C001131,B019284,Service,1,Negative,The room was not clean enough.,Mobile App,No
FB004252,C001957,B011104,Overall Experience,4,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004253,C004779,B000136,Food,5,Positive,The room was clean and comfortable.,Email,Yes
FB004254,C001276,B010420,Location,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB004255,C000013,B010959,Facilities,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB004256,C005641,B012077,Overall Experience,3,Neutral,"Everything was fine, but nothing exceptional.",Email,Maybe
FB004257,C005051,B014755,Location,3,Neutral,Overall experience was satisfactory.,Survey,Maybe
FB004258,C009754,B011615,Service,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004259,C005419,B005679,Food,2,Negative,There were some issues during the stay.,Website,No
FB004260,C003539,B011666,Location,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB004261,C003077,B007290,Location,3,Neutral,"Everything was fine, but nothing exceptional.",Website,Maybe
FB004262,C005419,B002088,Facilities,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB004263,C000451,B009812,Booking,3,Neutral,Overall experience was satisfactory.,Survey,Maybe
FB004264,C009561,B006474,Food,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB004265,C008850,B018967,Overall Experience,4,Positive,Very good service and friendly staff.,Email,Yes
FB004266,C005005,B003998,Service,5,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB004267,C005058,B010088,Food,1,Negative,There were some issues during the stay.,Website,No
FB004268,C008017,B014498,Room,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB004269,C009276,B004357,Booking,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB004270,C009770,B019906,Room,4,Positive,Very good service and friendly staff.,Email,Yes
FB004271,C001112,B003289,Service,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB004272,C001428,B009250,Facilities,5,Positive,Very good service and friendly staff.,Survey,Yes
FB004273,C002947,B000426,Facilities,2,Negative,The overall experience was disappointing.,Survey,No
FB004274,C002523,B018010,Service,5,Positive,Very good service and friendly staff.,Survey,Yes
FB004275,C002558,B018612,Staff,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
