request_id,customer_id,booking_id,request_type,request_text,request_status,created_at
REQ011893,C004352,B017075,Modification Request,I want to change my check-in date.,Closed,2026-04-08 13:41:11
REQ011894,C004325,B000189,Room Service,I would like to order room service.,Resolved,2025-11-07 19:21:53
REQ011895,C003339,B003838,Late Checkout,I want to check out later.,Closed,2026-04-14 04:20:45
REQ011896,C003407,B002078,Modification Request,I need to change the number of guests.,Resolved,2025-09-25 11:58:15
REQ011897,C009522,B000843,General Inquiry,I have a question about the hotel.,In Progress,2025-10-20 19:44:59
REQ011898,C002533,,Late Checkout,Is late checkout available?,Closed,2026-02-23 10:01:07
REQ011899,C000576,B014223,Late Checkout,I want to check out later.,Resolved,2026-03-12 23:35:30
REQ011900,C005029,B004213,Payment Inquiry,I want to know my payment status.,Resolved,2026-06-29 10:25:33
REQ011901,C004722,,Airport Transfer,I need an airport transfer.,In Progress,2026-05-18 08:30:12
REQ011902,C009906,B019252,Booking Inquiry,Do you have any rooms available for my dates?,Resolved,2025-09-13 17:14:31
REQ011903,C001844,B005245,Modification Request,I want to change my check-in date.,Open,2026-02-27 05:35:06
REQ011904,C004468,B006242,Complaint,I have a problem with my room.,In Progress,2025-12-18 16:06:05
REQ011905,C001180,B016108,Housekeeping,I need housekeeping service.,Resolved,2026-01-28 16:01:39
REQ011906,C002216,B000328,General Inquiry,Can you provide more information?,Resolved,2025-10-31 23:29:59
REQ011907,C000650,B004851,General Inquiry,Can you provide more information?,Resolved,2025-11-27 09:08:06
REQ011908,C006858,B017204,Booking Inquiry,I want to know if you have available rooms.,Closed,2025-09-09 16:46:59
REQ011909,C001094,B010121,Extra Bed,Can I request an extra bed?,Resolved,2026-02-01 01:18:16
REQ011910,C000342,B010915,Payment Inquiry,Can you check my payment?,Closed,2026-01-20 15:03:22
REQ011911,C005123,B014793,General Inquiry,I need some information about the hotel.,Resolved,2026-06-01 14:48:49
REQ011912,C006112,B001315,Housekeeping,I need housekeeping service.,Open,2026-07-12 16:29:11
REQ011913,C006451,B002185,Complaint,I am not satisfied with the service.,Open,2025-12-22 06:04:50
REQ011914,C004136,B015838,Complaint,I want to make a complaint.,Open,2026-02-28 03:31:03
REQ011915,C004391,B008300,Cancellation Request,I need to cancel my hotel reservation.,Resolved,2026-06-30 03:57:03
REQ011916,C004805,B007050,Payment Inquiry,Can you check my payment?,Open,2025-11-06 12:11:42
REQ011917,C007358,B011680,Booking Inquiry,Do you have any rooms available for my dates?,Resolved,2026-04-01 17:42:16
REQ011918,C002722,,Booking Inquiry,Do you have any rooms available for my dates?,In Progress,2025-10-24 02:01:34
REQ011919,C009404,,Late Checkout,Is late checkout available?,Resolved,2026-05-05 06:59:41
REQ011920,C001440,B009163,Booking Inquiry,I want to know if you have available rooms.,Resolved,2026-04-15 05:39:41
REQ011921,C003355,,Booking Inquiry,Do you have any rooms available for my dates?,Closed,2026-08-11 08:08:12
REQ011922,C009169,B014596,Room Service,Can I order food to my room?,Closed,2025-10-19 15:30:43
REQ011923,C009545,B011258,Booking Inquiry,I would like information about room availability.,Open,2025-11-16 05:51:28
REQ011924,C008198,,Late Checkout,Is late checkout available?,Closed,2026-08-04 17:21:21
REQ011925,C004034,B007393,Complaint,I have a problem with my room.,Resolved,2025-10-21 03:38:49
REQ011926,C001242,B004030,Booking Inquiry,I want to know if you have available rooms.,Open,2026-07-08 16:01:03
REQ011927,C000343,B017705,Room Service,Can I order food to my room?,In Progress,2025-12-26 04:08:28
REQ011928,C000310,B013888,Room Service,I would like to order room service.,Resolved,2026-04-27 04:02:23
REQ011929,C007079,B003216,Extra Bed,Can I request an extra bed?,Closed,2026-07-27 08:24:59
REQ011930,C003396,B007355,Booking Inquiry,Do you have any rooms available for my dates?,Closed,2026-02-17 13:44:39
REQ011931,C009083,,Late Checkout,Can I have a late checkout?,Open,2026-01-04 14:41:51
REQ011932,C007400,B013173,Extra Bed,Can I request an extra bed?,Closed,2026-04-01 05:29:02
REQ011933,C006280,B016167,Extra Bed,I need an additional bed in my room.,In Progress,2026-05-01 19:04:14
REQ011934,C009099,,Extra Bed,I need an additional bed in my room.,Resolved,2026-03-08 20:32:00
REQ011935,C003193,,Airport Transfer,Can you arrange airport pickup?,Closed,2026-06-23 16:13:25
REQ011936,C008799,B016913,Payment Inquiry,Can you check my payment?,Resolved,2026-07-21 20:24:42
REQ011937,C008860,,General Inquiry,I need some information about the hotel.,Closed,2026-06-05 01:59:37
REQ011938,C007211,B001849,Room Service,Can I order food to my room?,In Progress,2026-01-06 13:36:40
REQ011939,C000156,B016944,Housekeeping,Can someone clean my room?,Open,2026-06-20 20:12:59
REQ011940,C002737,,Room Service,Can I order food to my room?,Closed,2026-08-14 14:51:54
REQ011941,C002589,B004782,Payment Inquiry,Can you check my payment?,Resolved,2026-03-21 10:11:57
REQ011942,C003721,B006780,Housekeeping,Can someone clean my room?,Resolved,2025-12-12 16:14:19
REQ011943,C004122,,Airport Transfer,Can you arrange airport pickup?,Resolved,2026-05-18 21:29:35
REQ011944,C003119,,Booking Inquiry,I want to know if you have available rooms.,Closed,2026-04-10 05:21:10
REQ011945,C000357,B007298,Room Service,I would like to order room service.,Resolved,2026-02-25 18:34:23
REQ011946,C002898,B011398,Extra Bed,Is it possible to add an extra bed?,Resolved,2026-01-20 04:54:40
REQ011947,C006117,,Complaint,I want to make a complaint.,Resolved,2025-08-25 02:57:12
REQ011948,C000754,B014813,Housekeeping,My room needs cleaning.,Closed,2026-06-28 14:44:54
REQ011949,C006070,B003381,Cancellation Request,Can I cancel my reservation?,In Progress,2026-05-03 23:57:17
REQ011950,C006225,B017850,Early Check-in,Can I check in early?,Closed,2026-07-23 11:38:31
REQ011951,C009240,,Cancellation Request,Can I cancel my reservation?,Open,2026-02-19 18:43:50
REQ011952,C004016,B015464,Payment Inquiry,Can you check my payment?,Closed,2026-03-27 22:09:52
REQ011953,C002631,B003533,Booking Inquiry,Do you have any rooms available for my dates?,Closed,2026-03-22 23:10:03
REQ011954,C004740,,Airport Transfer,I need an airport transfer.,Resolved,2026-06-27 18:10:49
REQ011955,C008289,B009499,Complaint,I want to make a complaint.,Resolved,2026-05-02 23:09:19
REQ011956,C001522,B012841,Late Checkout,I want to check out later.,Closed,2026-01-27 02:04:34
REQ011957,C009753,B006881,Cancellation Request,I want to cancel my booking.,Closed,2025-08-20 00:50:58
REQ011958,C007910,B010197,Extra Bed,Can I request an extra bed?,Closed,2026-01-23 06:16:53
REQ011959,C008139,B002346,Complaint,I have a problem with my room.,Resolved,2026-04-05 20:23:45
REQ011960,C007477,B011230,General Inquiry,I have a question about the hotel.,In Progress,2026-08-01 13:02:41
REQ011961,C000888,B017058,Cancellation Request,I need to cancel my hotel reservation.,Closed,2025-09-07 03:57:10
REQ011962,C000926,,Modification Request,I need to change the number of guests.,Closed,2025-09-17 20:50:26
REQ011963,C008224,,General Inquiry,I need some information about the hotel.,Closed,2025-10-17 22:32:59
REQ011964,C006768,,General Inquiry,I need some information about the hotel.,Closed,2026-04-05 00:07:53
REQ011965,C003113,,Cancellation Request,I want to cancel my booking.,Closed,2025-10-24 02:44:05
REQ011966,C004433,,Room Service,Can I order food to my room?,Closed,2025-08-18 10:36:05
REQ011967,C003143,B009001,Extra Bed,I need an additional bed in my room.,Resolved,2026-01-25 09:32:18
REQ011968,C001643,B012717,Extra Bed,I need an additional bed in my room.,Resolved,2026-06-22 13:29:05
REQ011969,C002298,,Extra Bed,I need an additional bed in my room.,Resolved,2025-10-10 00:18:57
REQ011970,C001099,,Late Checkout,Is late checkout available?,Closed,2026-07-28 01:06:53
REQ011971,C003325,,Modification Request,I want to change my check-in date.,Resolved,2026-02-02 03:48:56
REQ011972,C009459,B013144,Room Service,I need room service.,Open,2026-04-30 05:09:37
REQ011973,C001855,,Cancellation Request,I want to cancel my booking.,Closed,2025-12-30 16:44:42
REQ011974,C005709,,General Inquiry,Can you provide more information?,Resolved,2026-06-11 15:15:17
REQ011975,C006792,,Room Service,I would like to order room service.,Resolved,2026-06-24 19:07:35
REQ011976,C008823,B009386,Extra Bed,Can I request an extra bed?,Resolved,2025-10-29 06:59:33
REQ011977,C004425,,Airport Transfer,I need an airport transfer.,Resolved,2025-10-10 21:23:39
REQ011978,C003027,,Extra Bed,Can I request an extra bed?,Closed,2025-10-09 02:01:54
REQ011979,C000006,B009442,Room Service,I would like to order room service.,Resolved,2026-05-29 23:46:06
REQ011980,C006348,B005730,Payment Inquiry,Can you check my payment?,Resolved,2026-02-12 23:18:03
REQ011981,C003966,B019822,Cancellation Request,Can I cancel my reservation?,In Progress,2026-02-20 23:46:53
REQ011982,C001866,B016861,Airport Transfer,Can you arrange airport pickup?,Resolved,2025-11-07 21:24:26
REQ011983,C009105,B013496,Room Service,I need room service.,Resolved,2026-05-14 16:27:38
REQ011984,C003700,,Early Check-in,Can I check in early?,In Progress,2025-09-23 01:22:20
REQ011985,C007685,,Housekeeping,Can someone clean my room?,Resolved,2026-06-15 09:40:04
REQ011986,C001863,,Early Check-in,Is early check-in available?,Resolved,2026-03-14 09:07:04
REQ011987,C009366,B009117,Housekeeping,Can someone clean my room?,Closed,2026-02-12 23:16:54
REQ011988,C001638,,Complaint,I want to make a complaint.,Closed,2026-01-02 06:21:42
REQ011989,C009201,B014189,Early Check-in,I would like to arrive before the check-in time.,Closed,2025-08-27 23:54:11
REQ011990,C000911,B011563,Room Service,Can I order food to my room?,Resolved,2025-12-07 22:36:40
REQ011991,C008523,B011752,Booking Inquiry,Do you have any rooms available for my dates?,Closed,2026-01-22 18:09:55
REQ011992,C000739,,Late Checkout,I want to check out later.,In Progress,2025-08-31 18:06:55
REQ011993,C004785,B001436,Complaint,I have a problem with my room.,Closed,2026-07-29 13:24:22
REQ011994,C007138,,Cancellation Request,Can I cancel my reservation?,Closed,2026-05-06 13:24:56
REQ011995,C009480,B015598,Room Service,I would like to order room service.,Closed,2026-01-10 03:44:12
REQ011996,C001597,B003154,Payment Inquiry,Can you check my payment?,In Progress,2025-09-19 10:00:47
REQ011997,C007368,B011842,Room Service,I need room service.,In Progress,2025-10-03 11:47:58
REQ011998,C007901,,Room Service,I need room service.,Resolved,2025-11-12 22:46:48
REQ011999,C008485,,Airport Transfer,I need an airport transfer.,Closed,2025-09-14 16:04:32
REQ012000,C004438,,Early Check-in,I would like to arrive before the check-in time.,In Progress,2025-09-28 07:39:50
REQ012001,C006716,B015039,Booking Inquiry,Do you have any rooms available for my dates?,Resolved,2025-11-15 05:05:31
REQ012002,C007983,B010337,Modification Request,Can I modify my booking?,Resolved,2026-02-01 22:46:36
REQ012003,C007368,B005236,Early Check-in,Is early check-in available?,Resolved,2026-07-05 22:04:16
REQ012004,C005188,B009461,Room Service,I need room service.,Resolved,2026-03-07 21:00:19
REQ012005,C002592,B016657,Room Service,I would like to order room service.,Resolved,2025-10-29 07:42:59
REQ012006,C000166,,Complaint,I have a problem with my room.,Resolved,2026-05-23 17:16:26
REQ012007,C003551,,Extra Bed,Can I request an extra bed?,In Progress,2026-04-07 15:22:20
REQ012008,C004459,,Room Service,Can I order food to my room?,Closed,2025-10-24 22:33:16
REQ012009,C003202,B003409,Modification Request,I need to change the number of guests.,Open,2026-03-16 22:11:05
REQ012010,C007242,,Complaint,I am not satisfied with the service.,Open,2026-07-10 20:30:07
REQ012011,C000106,B016191,Housekeeping,Can someone clean my room?,Closed,2025-12-04 07:30:47
REQ012012,C007001,B001688,Early Check-in,Can I check in early?,Resolved,2025-11-13 05:23:47
REQ012013,C000859,B013168,General Inquiry,I have a question about the hotel.,In Progress,2026-05-21 03:34:40
REQ012014,C004062,,Modification Request,I want to change my check-in date.,Resolved,2026-01-24 15:37:35
REQ012015,C002453,,Modification Request,Can I modify my booking?,Closed,2026-02-24 22:16:19
REQ012016,C002005,B018404,Late Checkout,Is late checkout available?,Resolved,2025-10-07 17:37:47
REQ012017,C001183,,Payment Inquiry,Was my payment successful?,Resolved,2026-06-19 06:11:56
REQ012018,C004980,B012066,Late Checkout,Is late checkout available?,Resolved,2026-03-04 22:30:36
REQ012019,C007369,B006312,Airport Transfer,Can you arrange airport pickup?,Resolved,2026-01-20 16:57:20
REQ012020,C009666,B012295,Payment Inquiry,Can you check my payment?,Resolved,2025-10-28 00:13:24
REQ012021,C005905,B002509,Early Check-in,Is early check-in available?,In Progress,2026-02-02 15:35:56
REQ012022,C008497,,Airport Transfer,Can you arrange airport pickup?,Closed,2026-03-08 07:18:37
REQ012023,C001603,B009953,Booking Inquiry,I want to know if you have available rooms.,In Progress,2025-09-06 13:39:44
REQ012024,C004591,B003437,Housekeeping,My room needs cleaning.,Open,2026-08-07 15:57:58
REQ012025,C004309,B018520,Airport Transfer,I need an airport transfer.,Closed,2026-01-31 02:20:40
REQ012026,C003971,,Complaint,I want to make a complaint.,Closed,2026-05-18 07:48:14
REQ012027,C008328,,Airport Transfer,Can you arrange airport pickup?,In Progress,2026-02-27 15:39:08
REQ012028,C009167,B003726,Extra Bed,I need an additional bed in my room.,Resolved,2025-09-05 01:00:23
REQ012029,C006624,B011724,Late Checkout,Can I have a late checkout?,Closed,2025-09-10 03:26:34
REQ012030,C001710,B002179,Early Check-in,Can I check in early?,In Progress,2026-01-05 03:13:41
REQ012031,C005120,B009479,Housekeeping,I need housekeeping service.,In Progress,2026-03-05 08:15:30
REQ012032,C008066,B000592,General Inquiry,I need some information about the hotel.,Open,2026-02-06 11:21:20
REQ012033,C005498,B007222,Extra Bed,I need an additional bed in my room.,Open,2026-06-12 19:26:09
REQ012034,C003632,,Room Service,I need room service.,Closed,2025-12-10 10:32:30
REQ012035,C007632,B015625,Modification Request,I need to change the number of guests.,Open,2025-11-23 11:12:27
REQ012036,C002276,B018146,Cancellation Request,Can I cancel my reservation?,Resolved,2025-08-28 13:03:02
REQ012037,C001933,,Late Checkout,I want to check out later.,Closed,2025-10-24 13:07:19
REQ012038,C001812,B012835,Modification Request,Can I modify my booking?,Open,2025-12-13 09:32:43
REQ012039,C008864,B017286,Early Check-in,Can I check in early?,In Progress,2026-04-09 03:28:48
REQ012040,C008381,B011592,Airport Transfer,Can you arrange airport pickup?,Resolved,2025-10-02 17:00:25
REQ012041,C004480,B004714,Cancellation Request,I need to cancel my hotel reservation.,Resolved,2026-01-05 23:58:59
REQ012042,C000936,,Housekeeping,Can someone clean my room?,Resolved,2026-01-28 23:07:31
REQ012043,C006633,,Room Service,I need room service.,Closed,2026-02-15 05:46:44
REQ012044,C004462,B004688,Cancellation Request,Can I cancel my reservation?,Resolved,2026-02-05 17:38:26
REQ012045,C008003,B018578,Housekeeping,I need housekeeping service.,Resolved,2026-06-15 18:28:27
REQ012046,C009243,B015008,Booking Inquiry,Do you have any rooms available for my dates?,In Progress,2025-09-16 07:19:33
REQ012047,C008740,B016071,Room Service,Can I order food to my room?,Closed,2025-12-20 05:23:13
REQ012048,C005847,B008902,Airport Transfer,Can you arrange airport pickup?,In Progress,2025-10-22 16:51:53
REQ012049,C000007,,Room Service,I need room service.,Resolved,2026-06-27 06:24:57
REQ012050,C008646,B013006,Modification Request,I want to change my check-in date.,Resolved,2026-06-20 20:18:19
REQ012051,C008865,B005227,Late Checkout,Is late checkout available?,Resolved,2026-04-08 01:30:26
REQ012052,C004972,,General Inquiry,Can you provide more information?,Resolved,2026-06-25 11:48:14
REQ012053,C005058,B010088,Payment Inquiry,I want to know my payment status.,Closed,2026-02-23 04:53:49
REQ012054,C009323,B019540,Payment Inquiry,Can you check my payment?,In Progress,2026-04-26 00:14:14
REQ012055,C000736,B010136,Room Service,Can I order food to my room?,Resolved,2026-05-13 02:50:28
